data,category_type
https://www.trustpilot.com/categories/babysitter,Software Tools
https://www.trustpilot.com/categories/fingerprinting_service,Software Tools
https://www.trustpilot.com/categories/auto_air_conditioning_service,Software Tools
https://www.trustpilot.com/categories/jujitsu_school,Software Tools
https://www.trustpilot.com/categories/rehabilitation_center,Software Tools
https://www.trustpilot.com/categories/senior_citizen_center,Software Tools
https://www.trustpilot.com/categories/quantity_surveyor,Software Tools
https://www.trustpilot.com/categories/land_planning_authority,Software Tools
https://www.trustpilot.com/categories/city_department_of_transportation,Software Tools
https://www.trustpilot.com/categories/water_utility_company,Software Tools
https://www.trustpilot.com/categories/heritage_preservation,Software Tools
https://www.trustpilot.com/categories/guitar_store,Software Tools
https://www.trustpilot.com/categories/emergency_locksmith_service,Software Tools
https://www.trustpilot.com/categories/interior_fitting_contractor,Software Tools
https://www.trustpilot.com/categories/air_conditioning_repair_service,Software Tools
https://www.trustpilot.com/categories/granite_supplier,Software Tools
https://www.trustpilot.com/categories/credit_union,Software Tools
https://www.trustpilot.com/categories/antique_furniture_restoration_service,Software Tools
https://www.trustpilot.com/categories/cane_furniture_store,Software Tools
https://www.trustpilot.com/categories/senior_citizens_care_service,Software Tools
https://www.trustpilot.com/categories/retirement_community,Software Tools
https://www.trustpilot.com/categories/federal_credit_union,Software Tools
https://www.trustpilot.com/categories/automobile_storage_facility,Software Tools
https://www.trustpilot.com/categories/heritage_museum,Software Tools
https://www.trustpilot.com/categories/italian_restaurant,Software Tools
https://www.trustpilot.com/categories/equestrian_facility,Software Tools
https://www.trustpilot.com/categories/private_university,Software Tools
https://www.trustpilot.com/categories/religious_institution,Software Tools
https://www.trustpilot.com/categories/veterans_hospital,Software Tools
https://www.trustpilot.com/categories/student_dormitory,Software Tools
https://www.trustpilot.com/categories/rv_storage_facility,Software Tools
https://www.trustpilot.com/categories/hardware_training_institute,Software Tools
https://www.trustpilot.com/categories/graffiti_removal_service,Software Tools
https://www.trustpilot.com/categories/utility_contractor,Software Tools
https://www.trustpilot.com/categories/technical_university,Software Tools
https://www.trustpilot.com/categories/citizen_information_bureau,Software Tools
https://www.trustpilot.com/categories/exhibition_planner,Software Tools
https://www.trustpilot.com/categories/house_sitter,Software Tools
https://www.trustpilot.com/categories/citizens_advice_bureau,Software Tools
https://www.trustpilot.com/categories/psychiatric_hospital,Software Tools
https://www.trustpilot.com/categories/boat_storage_facility,Software Tools
https://www.trustpilot.com/categories/function_room_facility,Software Tools
https://www.trustpilot.com/categories/mediterranean_restaurant,Software Tools
https://www.trustpilot.com/categories/self_storage_facility,Software Tools
https://www.trustpilot.com/categories/swimming_competition,Software Tools
https://www.trustpilot.com/categories/traditional_restaurant,Software Tools
https://www.trustpilot.com/categories/satellite_communication_service,Software Tools
https://www.trustpilot.com/categories/social_security_financial_department,Software Tools
https://www.trustpilot.com/categories/city_tax_office,Software Tools
https://www.trustpilot.com/categories/paternity_testing_service,Software Tools
https://www.trustpilot.com/categories/university_library,Software Tools
https://www.trustpilot.com/categories/university_department,Software Tools
https://www.trustpilot.com/categories/silversmith,Software Tools
https://www.trustpilot.com/categories/blacksmith,Software Tools
https://www.trustpilot.com/categories/hospitality_and_tourism_school,Software Tools
https://www.trustpilot.com/categories/open_university,Software Tools
https://www.trustpilot.com/categories/architects_association,Software Tools
https://www.trustpilot.com/categories/outdoor_equestrian_facility,Software Tools
https://www.trustpilot.com/categories/architecture_school,Software Tools
https://www.trustpilot.com/categories/heritage_building,Software Tools
https://www.trustpilot.com/categories/used_office_furniture_store,Software Tools
https://www.trustpilot.com/categories/mitsubishi_dealer,Software Tools
https://www.trustpilot.com/categories/infiniti_dealer,Software Tools
https://www.trustpilot.com/categories/southern_italian_restaurant,Software Tools
https://www.trustpilot.com/categories/cold_storage_facility,Software Tools
https://www.trustpilot.com/categories/heart_hospital,Software Tools
https://www.trustpilot.com/categories/specialized_hospital,Software Tools
https://www.trustpilot.com/categories/fruit_and_vegetable_store,Software Tools
https://www.trustpilot.com/categories/military_town,Software Tools
https://www.trustpilot.com/categories/military_barrack,Software Tools
https://www.trustpilot.com/categories/military_hospital,Software Tools
https://www.trustpilot.com/categories/exhibit,Software Tools
https://www.trustpilot.com/categories/airplane_exhibit,Software Tools
https://www.trustpilot.com/categories/fruit_and_vegetable_wholesaler,Software Tools
https://www.trustpilot.com/categories/traditional_teahouse,Software Tools
https://www.trustpilot.com/categories/maternity_hospital,Software Tools
https://www.trustpilot.com/categories/burrito_restaurant,Software Tools
https://www.trustpilot.com/categories/typewriter_supplier,Software Tools
https://www.trustpilot.com/categories/shopfitter,Software Tools
https://www.trustpilot.com/categories/army_facility,Software Tools
https://www.trustpilot.com/categories/bait_shop,Software Tools
https://www.trustpilot.com/categories/city_clerks_office,Software Tools
https://www.trustpilot.com/categories/city_courthouse,Software Tools
https://www.trustpilot.com/categories/childrens_hospital,Software Tools
https://www.trustpilot.com/categories/housing_authority,Software Tools
https://www.trustpilot.com/categories/community_garden,Software Tools
https://www.trustpilot.com/categories/table_tennis_facility,Software Tools
https://www.trustpilot.com/categories/literacy_program,Software Tools
https://www.trustpilot.com/categories/military_recruiting_office,Software Tools
https://www.trustpilot.com/categories/united_states_armed_forces_base,Software Tools
https://www.trustpilot.com/categories/superfund_site,Software Tools
https://www.trustpilot.com/categories/social_security_office,Software Tools
https://www.trustpilot.com/categories/typewriter_repair_service,Software Tools
https://www.trustpilot.com/categories/activities_tours,Software Tools
https://www.trustpilot.com/categories/architects_engineers,Software Tools
https://www.trustpilot.com/categories/bathroom_kitchen,Software Tools
https://www.trustpilot.com/categories/city_department_of_public_safety,Software Tools
https://www.trustpilot.com/categories/city_district_office,Software Tools
https://www.trustpilot.com/categories/colleges_universities,Software Tools
https://www.trustpilot.com/categories/credit_debt_services,Software Tools
https://www.trustpilot.com/categories/fitness_weight_lifting,Software Tools
https://www.trustpilot.com/categories/fruits_vegetables,Software Tools
https://www.trustpilot.com/categories/furniture_stores,Software Tools
https://www.trustpilot.com/categories/gasfitter,Software Tools
https://www.trustpilot.com/categories/hospital_emergency,Software Tools
https://www.trustpilot.com/categories/house_sitting_security,Software Tools
https://www.trustpilot.com/categories/hr_recruiting,Software Tools
https://www.trustpilot.com/categories/internet_software,Software Tools
https://www.trustpilot.com/categories/it_communication,Software Tools
https://www.trustpilot.com/categories/mediterranean_cuisine,Software Tools
https://www.trustpilot.com/categories/military_veteran,Software Tools
https://www.trustpilot.com/categories/military_base,Software Tools
https://www.trustpilot.com/categories/museums_exibits,Software Tools
https://www.trustpilot.com/categories/needlework_knitting,Software Tools
https://www.trustpilot.com/categories/northern_italian_restaurant,Software Tools
https://www.trustpilot.com/categories/outdoor_activities,Software Tools
https://www.trustpilot.com/categories/plumbing_sanitation,Software Tools
https://www.trustpilot.com/categories/psychosomatic_medical_practitioner,Software Tools
https://www.trustpilot.com/categories/public_university,Software Tools
https://www.trustpilot.com/categories/religious_institutions,Software Tools
https://www.trustpilot.com/categories/traditional_costume_club,Software Tools
https://www.trustpilot.com/categories/water_utilities,Software Tools
https://www.trustpilot.com/categories/yoga_meditation,Software Tools
