data,category_type
https://www.trustpilot.com/categories/t_shirt_company,Everything Else
https://www.trustpilot.com/categories/christian_college,Everything Else
https://www.trustpilot.com/categories/art_restoration_service,Everything Else
https://www.trustpilot.com/categories/painter,Everything Else
https://www.trustpilot.com/categories/art_center,Everything Else
https://www.trustpilot.com/categories/music_instructor,Everything Else
https://www.trustpilot.com/categories/musician,Everything Else
https://www.trustpilot.com/categories/band,Everything Else
https://www.trustpilot.com/categories/entertainer,Everything Else
https://www.trustpilot.com/categories/music_producer,Everything Else
https://www.trustpilot.com/categories/music_publisher,Everything Else
https://www.trustpilot.com/categories/photo_agency,Everything Else
https://www.trustpilot.com/categories/carpenter,Everything Else
https://www.trustpilot.com/categories/animation_studio,Everything Else
https://www.trustpilot.com/categories/toy_and_game_manufacturer,Everything Else
https://www.trustpilot.com/categories/wellness_program,Everything Else
https://www.trustpilot.com/categories/mediation_service,Everything Else
https://www.trustpilot.com/categories/clothes_and_fabric_manufacturer,Everything Else
https://www.trustpilot.com/categories/photography_class,Everything Else
https://www.trustpilot.com/categories/photography_service,Everything Else
https://www.trustpilot.com/categories/photography_studio,Everything Else
https://www.trustpilot.com/categories/gallery,Everything Else
https://www.trustpilot.com/categories/wedding_photographer,Everything Else
https://www.trustpilot.com/categories/cryptocurrency_service,Everything Else
https://www.trustpilot.com/categories/astrologer,Everything Else
https://www.trustpilot.com/categories/numerologist,Everything Else
https://www.trustpilot.com/categories/psychic,Everything Else
https://www.trustpilot.com/categories/fabrication_engineer,Everything Else
https://www.trustpilot.com/categories/lounge,Everything Else
https://www.trustpilot.com/categories/wine_bar,Everything Else
https://www.trustpilot.com/categories/clothing_supplier,Everything Else
https://www.trustpilot.com/categories/adult_education_school,Everything Else
https://www.trustpilot.com/categories/film_and_video_producer,Everything Else
https://www.trustpilot.com/categories/makeup_artist,Everything Else
https://www.trustpilot.com/categories/video_production_service,Everything Else
https://www.trustpilot.com/categories/balloon_artist,Everything Else
https://www.trustpilot.com/categories/event_planner,Everything Else
https://www.trustpilot.com/categories/photo_lab,Everything Else
https://www.trustpilot.com/categories/art_cafe,Everything Else
https://www.trustpilot.com/categories/entertainment_agency,Everything Else
https://www.trustpilot.com/categories/handicraft_school,Everything Else
https://www.trustpilot.com/categories/stained_glass_studio,Everything Else
https://www.trustpilot.com/categories/event_venue,Everything Else
https://www.trustpilot.com/categories/childrens_party_service,Everything Else
https://www.trustpilot.com/categories/performing_arts_theater,Everything Else
https://www.trustpilot.com/categories/embroidery_service,Everything Else
https://www.trustpilot.com/categories/glass_blower,Everything Else
https://www.trustpilot.com/categories/iut,Everything Else
https://www.trustpilot.com/categories/woodworker,Everything Else
https://www.trustpilot.com/categories/screen_printer,Everything Else
https://www.trustpilot.com/categories/abortion_clinic,Everything Else
https://www.trustpilot.com/categories/pharmaceutical_company,Everything Else
https://www.trustpilot.com/categories/reproductive_health_clinic,Everything Else
https://www.trustpilot.com/categories/obstetrics_gynecology_clinic,Everything Else
https://www.trustpilot.com/categories/online_pharmacy,Everything Else
https://www.trustpilot.com/categories/pregnancy_care_center,Everything Else
